N,O,M,Iter,VarDecl,refExpr,intLiteral,floatLiteral,mem_to,mem_from,add_sub_int,add_sub_double,mul_int,mul_double,div_double,assign_int,assign_double,runtime1,runtime
5900,3100,4500,18290000,2,36006,9003,1,470320000,470320000,13501,4500,9001,4500,0,1,4502,15509610,15.50961
5900,3100,4500,18290000,2,36006,9003,1,470320000,470320000,13501,4500,9001,4500,0,1,4502,15451446,15.451446
5900,3100,4500,18290000,2,36006,9003,1,470320000,470320000,13501,4500,9001,4500,0,1,4502,15915502,15.915502
5900,3100,4900,18290000,2,39206,9803,1,499120000,499120000,14701,4900,9801,4900,0,1,4902,16722200,16.7222
5900,3100,4900,18290000,2,39206,9803,1,499120000,499120000,14701,4900,9801,4900,0,1,4902,17422244,17.422244
5900,3100,4900,18290000,2,39206,9803,1,499120000,499120000,14701,4900,9801,4900,0,1,4902,16677131,16.677131
5900,3100,4900,18290000,2,39206,9803,1,499120000,499120000,14701,4900,9801,4900,0,1,4902,17504892,17.504892
5900,3100,4900,18290000,2,39206,9803,1,499120000,499120000,14701,4900,9801,4900,0,1,4902,16830941,16.830941
5900,3100,4900,18290000,2,39206,9803,1,499120000,499120000,14701,4900,9801,4900,0,1,4902,16789384,16.789384
5900,3100,4900,18290000,2,39206,9803,1,499120000,499120000,14701,4900,9801,4900,0,1,4902,17335527,17.335527
5900,3100,5300,18290000,2,42406,10603,1,527920000,527920000,15901,5300,10601,5300,0,1,5302,18061682,18.061682
5900,3100,5300,18290000,2,42406,10603,1,527920000,527920000,15901,5300,10601,5300,0,1,5302,18820296,18.820296
5900,3100,5300,18290000,2,42406,10603,1,527920000,527920000,15901,5300,10601,5300,0,1,5302,18031565,18.031565
5900,3100,5300,18290000,2,42406,10603,1,527920000,527920000,15901,5300,10601,5300,0,1,5302,18930883,18.930883
5900,3100,5300,18290000,2,42406,10603,1,527920000,527920000,15901,5300,10601,5300,0,1,5302,18133713,18.133713
5900,3100,5300,18290000,2,42406,10603,1,527920000,527920000,15901,5300,10601,5300,0,1,5302,18146294,18.146294
5900,3100,5300,18290000,2,42406,10603,1,527920000,527920000,15901,5300,10601,5300,0,1,5302,18695151,18.695151
5900,3100,5700,18290000,2,45606,11403,1,556720000,556720000,17101,5700,11401,5700,0,1,5702,19408680,19.40868
5900,3100,5700,18290000,2,45606,11403,1,556720000,556720000,17101,5700,11401,5700,0,1,5702,20200464,20.200464
5900,3100,5700,18290000,2,45606,11403,1,556720000,556720000,17101,5700,11401,5700,0,1,5702,19395919,19.395919
5900,3100,5700,18290000,2,45606,11403,1,556720000,556720000,17101,5700,11401,5700,0,1,5702,20379759,20.379759
5900,3100,5700,18290000,2,45606,11403,1,556720000,556720000,17101,5700,11401,5700,0,1,5702,19456655,19.456655
5900,3100,5700,18290000,2,45606,11403,1,556720000,556720000,17101,5700,11401,5700,0,1,5702,19481461,19.481461
5900,3100,5700,18290000,2,45606,11403,1,556720000,556720000,17101,5700,11401,5700,0,1,5702,20104900,20.1049
5900,3100,6100,18290000,2,48806,12203,1,585520000,585520000,18301,6100,12201,6100,0,1,6102,20712453,20.712453
5900,3100,6100,18290000,2,48806,12203,1,585520000,585520000,18301,6100,12201,6100,0,1,6102,21656959,21.656959
5900,3100,6100,18290000,2,48806,12203,1,585520000,585520000,18301,6100,12201,6100,0,1,6102,20823294,20.823294
5900,3100,6100,18290000,2,48806,12203,1,585520000,585520000,18301,6100,12201,6100,0,1,6102,21834558,21.834558
5900,3100,6100,18290000,2,48806,12203,1,585520000,585520000,18301,6100,12201,6100,0,1,6102,20867748,20.867748
5900,3100,6100,18290000,2,48806,12203,1,585520000,585520000,18301,6100,12201,6100,0,1,6102,20789492,20.789492
5900,3100,6100,18290000,2,48806,12203,1,585520000,585520000,18301,6100,12201,6100,0,1,6102,21465566,21.465566
5900,3100,6500,18290000,2,52006,13003,1,614320000,614320000,19501,6500,13001,6500,0,1,6502,22040480,22.04048
5900,3100,6500,18290000,2,52006,13003,1,614320000,614320000,19501,6500,13001,6500,0,1,6502,23015864,23.015864
5900,3100,6500,18290000,2,52006,13003,1,614320000,614320000,19501,6500,13001,6500,0,1,6502,22073110,22.07311
5900,3100,6500,18290000,2,52006,13003,1,614320000,614320000,19501,6500,13001,6500,0,1,6502,23190998,23.190998
5900,3100,6500,18290000,2,52006,13003,1,614320000,614320000,19501,6500,13001,6500,0,1,6502,22119093,22.119093
5900,3100,6500,18290000,2,52006,13003,1,614320000,614320000,19501,6500,13001,6500,0,1,6502,22145420,22.14542
5900,3100,6500,18290000,2,52006,13003,1,614320000,614320000,19501,6500,13001,6500,0,1,6502,22867778,22.867778
5900,3100,6900,18290000,2,55206,13803,1,643120000,643120000,20701,6900,13801,6900,0,1,6902,23453389,23.453389
5900,3100,6900,18290000,2,55206,13803,1,643120000,643120000,20701,6900,13801,6900,0,1,6902,24452022,24.452022
5900,3100,6900,18290000,2,55206,13803,1,643120000,643120000,20701,6900,13801,6900,0,1,6902,23454084,23.454084
5900,3100,6900,18290000,2,55206,13803,1,643120000,643120000,20701,6900,13801,6900,0,1,6902,24640458,24.640458
5900,3100,6900,18290000,2,55206,13803,1,643120000,643120000,20701,6900,13801,6900,0,1,6902,23426281,23.426281
5900,3100,6900,18290000,2,55206,13803,1,643120000,643120000,20701,6900,13801,6900,0,1,6902,23502849,23.502849
5900,3100,6900,18290000,2,55206,13803,1,643120000,643120000,20701,6900,13801,6900,0,1,6902,24279016,24.279016
5900,2700,500,15930000,2,4006,1003,1,161840000,161840000,1501,500,1001,500,0,1,502,1775838,1.775838
5900,2700,500,15930000,2,4006,1003,1,161840000,161840000,1501,500,1001,500,0,1,502,1822817,1.822817
5900,2700,500,15930000,2,4006,1003,1,161840000,161840000,1501,500,1001,500,0,1,502,1786860,1.78686
5900,2700,500,15930000,2,4006,1003,1,161840000,161840000,1501,500,1001,500,0,1,502,1799242,1.799242
5900,2700,500,15930000,2,4006,1003,1,161840000,161840000,1501,500,1001,500,0,1,502,1729384,1.729384
5900,2700,500,15930000,2,4006,1003,1,161840000,161840000,1501,500,1001,500,0,1,502,1823238,1.823238
5900,2700,500,15930000,2,4006,1003,1,161840000,161840000,1501,500,1001,500,0,1,502,1811042,1.811042
5900,2700,900,15930000,2,7206,1803,1,189360000,189360000,2701,900,1801,900,0,1,902,2778925,2.778925
5900,2700,900,15930000,2,7206,1803,1,189360000,189360000,2701,900,1801,900,0,1,902,2889390,2.88939
5900,2700,900,15930000,2,7206,1803,1,189360000,189360000,2701,900,1801,900,0,1,902,2767389,2.767389
5900,2700,900,15930000,2,7206,1803,1,189360000,189360000,2701,900,1801,900,0,1,902,2901050,2.90105
5900,2700,900,15930000,2,7206,1803,1,189360000,189360000,2701,900,1801,900,0,1,902,2778527,2.778527
5900,2700,900,15930000,2,7206,1803,1,189360000,189360000,2701,900,1801,900,0,1,902,2822344,2.822344
5900,2700,900,15930000,2,7206,1803,1,189360000,189360000,2701,900,1801,900,0,1,902,2875959,2.875959
5900,2700,1300,15930000,2,10406,2603,1,216880000,216880000,3901,1300,2601,1300,0,1,1302,3938404,3.938404
5900,2700,1300,15930000,2,10406,2603,1,216880000,216880000,3901,1300,2601,1300,0,1,1302,4099672,4.099672
5900,2700,1300,15930000,2,10406,2603,1,216880000,216880000,3901,1300,2601,1300,0,1,1302,3927260,3.92726
5900,2700,1300,15930000,2,10406,2603,1,216880000,216880000,3901,1300,2601,1300,0,1,1302,4115115,4.115115
5900,2700,1300,15930000,2,10406,2603,1,216880000,216880000,3901,1300,2601,1300,0,1,1302,3949985,3.949985
5900,2700,1300,15930000,2,10406,2603,1,216880000,216880000,3901,1300,2601,1300,0,1,1302,3938980,3.93898
5900,2700,1300,15930000,2,10406,2603,1,216880000,216880000,3901,1300,2601,1300,0,1,1302,4085417,4.085417
5900,2700,1700,15930000,2,13606,3403,1,244400000,244400000,5101,1700,3401,1700,0,1,1702,5095247,5.095247
5900,2700,1700,15930000,2,13606,3403,1,244400000,244400000,5101,1700,3401,1700,0,1,1702,5310246,5.310246
5900,2700,1700,15930000,2,13606,3403,1,244400000,244400000,5101,1700,3401,1700,0,1,1702,5094775,5.094775
5900,2700,1700,15930000,2,13606,3403,1,244400000,244400000,5101,1700,3401,1700,0,1,1702,5349894,5.349894
5900,2700,1700,15930000,2,13606,3403,1,244400000,244400000,5101,1700,3401,1700,0,1,1702,5135155,5.135155
5900,2700,1700,15930000,2,13606,3403,1,244400000,244400000,5101,1700,3401,1700,0,1,1702,5146806,5.146806
5900,2700,1700,15930000,2,13606,3403,1,244400000,244400000,5101,1700,3401,1700,0,1,1702,5285681,5.285681
5900,2700,2100,15930000,2,16806,4203,1,271920000,271920000,6301,2100,4201,2100,0,1,2102,6440206,6.440206
5900,2700,2100,15930000,2,16806,4203,1,271920000,271920000,6301,2100,4201,2100,0,1,2102,6657841,6.657841
5900,2700,2100,15930000,2,16806,4203,1,271920000,271920000,6301,2100,4201,2100,0,1,2102,6451226,6.451226
5900,2700,2100,15930000,2,16806,4203,1,271920000,271920000,6301,2100,4201,2100,0,1,2102,6738193,6.738193
5900,2700,2100,15930000,2,16806,4203,1,271920000,271920000,6301,2100,4201,2100,0,1,2102,6429167,6.429167
5900,2700,2100,15930000,2,16806,4203,1,271920000,271920000,6301,2100,4201,2100,0,1,2102,6468234,6.468234
5900,2700,2100,15930000,2,16806,4203,1,271920000,271920000,6301,2100,4201,2100,0,1,2102,6604606,6.604606
5900,2700,2500,15930000,2,20006,5003,1,299440000,299440000,7501,2500,5001,2500,0,1,2502,7418073,7.418073
5900,2700,2500,15930000,2,20006,5003,1,299440000,299440000,7501,2500,5001,2500,0,1,2502,7756728,7.756728
5900,2700,2500,15930000,2,20006,5003,1,299440000,299440000,7501,2500,5001,2500,0,1,2502,7435140,7.43514
5900,2700,2500,15930000,2,20006,5003,1,299440000,299440000,7501,2500,5001,2500,0,1,2502,7806041,7.806041
5900,2700,2500,15930000,2,20006,5003,1,299440000,299440000,7501,2500,5001,2500,0,1,2502,7484753,7.484753
5900,2700,2500,15930000,2,20006,5003,1,299440000,299440000,7501,2500,5001,2500,0,1,2502,7464743,7.464743
5900,2700,2500,15930000,2,20006,5003,1,299440000,299440000,7501,2500,5001,2500,0,1,2502,7717248,7.717248
5900,2700,2900,15930000,2,23206,5803,1,326960000,326960000,8701,2900,5801,2900,0,1,2902,8741765,8.741765
5900,2700,2900,15930000,2,23206,5803,1,326960000,326960000,8701,2900,5801,2900,0,1,2902,9124996,9.124996
5900,2700,2900,15930000,2,23206,5803,1,326960000,326960000,8701,2900,5801,2900,0,1,2902,8775779,8.775779
5900,2700,2900,15930000,2,23206,5803,1,326960000,326960000,8701,2900,5801,2900,0,1,2902,9136610,9.13661
5900,2700,2900,15930000,2,23206,5803,1,326960000,326960000,8701,2900,5801,2900,0,1,2902,8806622,8.806622
5900,2700,2900,15930000,2,23206,5803,1,326960000,326960000,8701,2900,5801,2900,0,1,2902,8826804,8.826804
5900,2700,2900,15930000,2,23206,5803,1,326960000,326960000,8701,2900,5801,2900,0,1,2902,9015922,9.015922
5900,2700,3300,15930000,2,26406,6603,1,354480000,354480000,9901,3300,6601,3300,0,1,3302,9739788,9.739788
5900,2700,3300,15930000,2,26406,6603,1,354480000,354480000,9901,3300,6601,3300,0,1,3302,10185704,10.185704
5900,2700,3300,15930000,2,26406,6603,1,354480000,354480000,9901,3300,6601,3300,0,1,3302,9770921,9.770921
5900,2700,3300,15930000,2,26406,6603,1,354480000,354480000,9901,3300,6601,3300,0,1,3302,10270085,10.270085
5900,2700,3300,15930000,2,26406,6603,1,354480000,354480000,9901,3300,6601,3300,0,1,3302,9955642,9.955642
5900,2700,3300,15930000,2,26406,6603,1,354480000,354480000,9901,3300,6601,3300,0,1,3302,9791408,9.791408
5900,2700,3300,15930000,2,26406,6603,1,354480000,354480000,9901,3300,6601,3300,0,1,3302,10088892,10.088892
5900,2700,3700,15930000,2,29606,7403,1,382000000,382000000,11101,3700,7401,3700,0,1,3702,11119116,11.119116
5900,2700,3700,15930000,2,29606,7403,1,382000000,382000000,11101,3700,7401,3700,0,1,3702,11517826,11.517826
5900,2700,3700,15930000,2,29606,7403,1,382000000,382000000,11101,3700,7401,3700,0,1,3702,11070723,11.070723
5900,2700,3700,15930000,2,29606,7403,1,382000000,382000000,11101,3700,7401,3700,0,1,3702,11602923,11.602923
5900,2700,3700,15930000,2,29606,7403,1,382000000,382000000,11101,3700,7401,3700,0,1,3702,11059646,11.059646
5900,2700,3700,15930000,2,29606,7403,1,382000000,382000000,11101,3700,7401,3700,0,1,3702,11161619,11.161619
5900,2700,3700,15930000,2,29606,7403,1,382000000,382000000,11101,3700,7401,3700,0,1,3702,11426850,11.42685
5900,2700,4100,15930000,2,32806,8203,1,409520000,409520000,12301,4100,8201,4100,0,1,4102,12236770,12.23677
5900,2700,4100,15930000,2,32806,8203,1,409520000,409520000,12301,4100,8201,4100,0,1,4102,12733600,12.7336
5900,2700,4100,15930000,2,32806,8203,1,409520000,409520000,12301,4100,8201,4100,0,1,4102,12225670,12.22567
5900,2700,4100,15930000,2,32806,8203,1,409520000,409520000,12301,4100,8201,4100,0,1,4102,12817501,12.817501
5900,2700,4100,15930000,2,32806,8203,1,409520000,409520000,12301,4100,8201,4100,0,1,4102,12255588,12.255588
5900,2700,4100,15930000,2,32806,8203,1,409520000,409520000,12301,4100,8201,4100,0,1,4102,12308961,12.308961
5900,2700,4100,15930000,2,32806,8203,1,409520000,409520000,12301,4100,8201,4100,0,1,4102,12621777,12.621777
5900,2700,4500,15930000,2,36006,9003,1,437040000,437040000,13501,4500,9001,4500,0,1,4502,13419159,13.419159
5900,2700,4500,15930000,2,36006,9003,1,437040000,437040000,13501,4500,9001,4500,0,1,4502,13941821,13.941821
5900,2700,4500,15930000,2,36006,9003,1,437040000,437040000,13501,4500,9001,4500,0,1,4502,13430355,13.430355
5900,2700,4500,15930000,2,36006,9003,1,437040000,437040000,13501,4500,9001,4500,0,1,4502,14075110,14.07511
5900,2700,4500,15930000,2,36006,9003,1,437040000,437040000,13501,4500,9001,4500,0,1,4502,13430989,13.430989
5900,2700,4500,15930000,2,36006,9003,1,437040000,437040000,13501,4500,9001,4500,0,1,4502,13460374,13.460374
5900,2700,4500,15930000,2,36006,9003,1,437040000,437040000,13501,4500,9001,4500,0,1,4502,13850807,13.850807
5900,2700,4900,15930000,2,39206,9803,1,464560000,464560000,14701,4900,9801,4900,0,1,4902,14620397,14.620397
5900,2700,4900,15930000,2,39206,9803,1,464560000,464560000,14701,4900,9801,4900,0,1,4902,15226102,15.226102
5900,2700,4900,15930000,2,39206,9803,1,464560000,464560000,14701,4900,9801,4900,0,1,4902,14620955,14.620955
5900,2700,4900,15930000,2,39206,9803,1,464560000,464560000,14701,4900,9801,4900,0,1,4902,15333504,15.333504
5900,2700,4900,15930000,2,39206,9803,1,464560000,464560000,14701,4900,9801,4900,0,1,4902,14545911,14.545911
5900,2700,4900,15930000,2,39206,9803,1,464560000,464560000,14701,4900,9801,4900,0,1,4902,14600297,14.600297
5900,2700,4900,15930000,2,39206,9803,1,464560000,464560000,14701,4900,9801,4900,0,1,4902,15131467,15.131467
5900,2700,5300,15930000,2,42406,10603,1,492080000,492080000,15901,5300,10601,5300,0,1,5302,15776522,15.776522
5900,2700,5300,15930000,2,42406,10603,1,492080000,492080000,15901,5300,10601,5300,0,1,5302,16477607,16.477607
5900,2700,5300,15930000,2,42406,10603,1,492080000,492080000,15901,5300,10601,5300,0,1,5302,15818125,15.818125
5900,2700,5300,15930000,2,42406,10603,1,492080000,492080000,15901,5300,10601,5300,0,1,5302,16526939,16.526939
5900,2700,5300,15930000,2,42406,10603,1,492080000,492080000,15901,5300,10601,5300,0,1,5302,15807023,15.807023
5900,2700,5300,15930000,2,42406,10603,1,492080000,492080000,15901,5300,10601,5300,0,1,5302,15843629,15.843629
5900,2700,5300,15930000,2,42406,10603,1,492080000,492080000,15901,5300,10601,5300,0,1,5302,16332716,16.332716
5900,2700,5700,15930000,2,45606,11403,1,519600000,519600000,17101,5700,11401,5700,0,1,5702,16948785,16.948785
5900,2700,5700,15930000,2,45606,11403,1,519600000,519600000,17101,5700,11401,5700,0,1,5702,17683575,17.683575
5900,2700,5700,15930000,2,45606,11403,1,519600000,519600000,17101,5700,11401,5700,0,1,5702,16959905,16.959905
5900,2700,5700,15930000,2,45606,11403,1,519600000,519600000,17101,5700,11401,5700,0,1,5702,17770258,17.770258
5900,2700,5700,15930000,2,45606,11403,1,519600000,519600000,17101,5700,11401,5700,0,1,5702,16971393,16.971393
5900,2700,5700,15930000,2,45606,11403,1,519600000,519600000,17101,5700,11401,5700,0,1,5702,17005954,17.005954
5900,2700,5700,15930000,2,45606,11403,1,519600000,519600000,17101,5700,11401,5700,0,1,5702,17548225,17.548225
5900,2700,6100,15930000,2,48806,12203,1,547120000,547120000,18301,6100,12201,6100,0,1,6102,18093122,18.093122
5900,2700,6100,15930000,2,48806,12203,1,547120000,547120000,18301,6100,12201,6100,0,1,6102,18856831,18.856831
5900,2700,6100,15930000,2,48806,12203,1,547120000,547120000,18301,6100,12201,6100,0,1,6102,18153452,18.153452
5900,2700,6100,15930000,2,48806,12203,1,547120000,547120000,18301,6100,12201,6100,0,1,6102,18990409,18.990409
5900,2700,6100,15930000,2,48806,12203,1,547120000,547120000,18301,6100,12201,6100,0,1,6102,18198900,18.1989
5900,2700,6100,15930000,2,48806,12203,1,547120000,547120000,18301,6100,12201,6100,0,1,6102,18165162,18.165162
5900,2700,6100,15930000,2,48806,12203,1,547120000,547120000,18301,6100,12201,6100,0,1,6102,18734532,18.734532
5900,2700,6500,15930000,2,52006,13003,1,574640000,574640000,19501,6500,13001,6500,0,1,6502,19382866,19.382866
5900,2700,6500,15930000,2,52006,13003,1,574640000,574640000,19501,6500,13001,6500,0,1,6502,20115952,20.115952
5900,2700,6500,15930000,2,52006,13003,1,574640000,574640000,19501,6500,13001,6500,0,1,6502,19359822,19.359822
5900,2700,6500,15930000,2,52006,13003,1,574640000,574640000,19501,6500,13001,6500,0,1,6502,20252488,20.252488
5900,2700,6500,15930000,2,52006,13003,1,574640000,574640000,19501,6500,13001,6500,0,1,6502,19463534,19.463534
5900,2700,6500,15930000,2,52006,13003,1,574640000,574640000,19501,6500,13001,6500,0,1,6502,19395260,19.39526
5900,2700,6500,15930000,2,52006,13003,1,574640000,574640000,19501,6500,13001,6500,0,1,6502,20048518,20.048518
5900,2700,6900,15930000,2,55206,13803,1,602160000,602160000,20701,6900,13801,6900,0,1,6902,20456299,20.456299
5900,2700,6900,15930000,2,55206,13803,1,602160000,602160000,20701,6900,13801,6900,0,1,6902,21370536,21.370536
5900,2700,6900,15930000,2,55206,13803,1,602160000,602160000,20701,6900,13801,6900,0,1,6902,20519518,20.519518
5900,2700,6900,15930000,2,55206,13803,1,602160000,602160000,20701,6900,13801,6900,0,1,6902,21521438,21.521438
5900,2700,6900,15930000,2,55206,13803,1,602160000,602160000,20701,6900,13801,6900,0,1,6902,20617739,20.617739
5900,2700,6900,15930000,2,55206,13803,1,602160000,602160000,20701,6900,13801,6900,0,1,6902,20593634,20.593634
5900,2700,6900,15930000,2,55206,13803,1,602160000,602160000,20701,6900,13801,6900,0,1,6902,21236521,21.236521
5900,2300,500,13570000,2,4006,1003,1,141360000,141360000,1501,500,1001,500,0,1,502,1575286,1.575286
5900,2300,500,13570000,2,4006,1003,1,141360000,141360000,1501,500,1001,500,0,1,502,1554647,1.554647
5900,2300,500,13570000,2,4006,1003,1,141360000,141360000,1501,500,1001,500,0,1,502,1516227,1.516227
5900,2300,500,13570000,2,4006,1003,1,141360000,141360000,1501,500,1001,500,0,1,502,1565470,1.56547
5900,2300,500,13570000,2,4006,1003,1,141360000,141360000,1501,500,1001,500,0,1,502,1565152,1.565152
5900,2300,500,13570000,2,4006,1003,1,141360000,141360000,1501,500,1001,500,0,1,502,1603544,1.603544
5900,2300,500,13570000,2,4006,1003,1,141360000,141360000,1501,500,1001,500,0,1,502,1592742,1.592742
5900,2300,900,13570000,2,7206,1803,1,167600000,167600000,2701,900,1801,900,0,1,902,2383015,2.383015
5900,2300,900,13570000,2,7206,1803,1,167600000,167600000,2701,900,1801,900,0,1,902,2458860,2.45886
5900,2300,900,13570000,2,7206,1803,1,167600000,167600000,2701,900,1801,900,0,1,902,2364841,2.364841
5900,2300,900,13570000,2,7206,1803,1,167600000,167600000,2701,900,1801,900,0,1,902,2478753,2.478753
5900,2300,900,13570000,2,7206,1803,1,167600000,167600000,2701,900,1801,900,0,1,902,2403234,2.403234
5900,2300,900,13570000,2,7206,1803,1,167600000,167600000,2701,900,1801,900,0,1,902,2419817,2.419817
5900,2300,900,13570000,2,7206,1803,1,167600000,167600000,2701,900,1801,900,0,1,902,2468746,2.468746
5900,2300,1300,13570000,2,10406,2603,1,193840000,193840000,3901,1300,2601,1300,0,1,1302,3359775,3.359775
5900,2300,1300,13570000,2,10406,2603,1,193840000,193840000,3901,1300,2601,1300,0,1,1302,3514393,3.514393
5900,2300,1300,13570000,2,10406,2603,1,193840000,193840000,3901,1300,2601,1300,0,1,1302,3383745,3.383745
5900,2300,1300,13570000,2,10406,2603,1,193840000,193840000,3901,1300,2601,1300,0,1,1302,3526548,3.526548
5900,2300,1300,13570000,2,10406,2603,1,193840000,193840000,3901,1300,2601,1300,0,1,1302,3374256,3.374256
5900,2300,1300,13570000,2,10406,2603,1,193840000,193840000,3901,1300,2601,1300,0,1,1302,3402739,3.402739
5900,2300,1300,13570000,2,10406,2603,1,193840000,193840000,3901,1300,2601,1300,0,1,1302,3492127,3.492127
5900,2300,1700,13570000,2,13606,3403,1,220080000,220080000,5101,1700,3401,1700,0,1,1702,4360596,4.360596
5900,2300,1700,13570000,2,13606,3403,1,220080000,220080000,5101,1700,3401,1700,0,1,1702,4540875,4.540875
5900,2300,1700,13570000,2,13606,3403,1,220080000,220080000,5101,1700,3401,1700,0,1,1702,4370044,4.370044
5900,2300,1700,13570000,2,13606,3403,1,220080000,220080000,5101,1700,3401,1700,0,1,1702,4577313,4.577313
5900,2300,1700,13570000,2,13606,3403,1,220080000,220080000,5101,1700,3401,1700,0,1,1702,4424605,4.424605
5900,2300,1700,13570000,2,13606,3403,1,220080000,220080000,5101,1700,3401,1700,0,1,1702,4415006,4.415006
5900,2300,1700,13570000,2,13606,3403,1,220080000,220080000,5101,1700,3401,1700,0,1,1702,4521584,4.521584
5900,2300,2100,13570000,2,16806,4203,1,246320000,246320000,6301,2100,4201,2100,0,1,2102,5453943,5.453943
5900,2300,2100,13570000,2,16806,4203,1,246320000,246320000,6301,2100,4201,2100,0,1,2102,5578113,5.578113
5900,2300,2100,13570000,2,16806,4203,1,246320000,246320000,6301,2100,4201,2100,0,1,2102,5355675,5.355675
5900,2300,2100,13570000,2,16806,4203,1,246320000,246320000,6301,2100,4201,2100,0,1,2102,5623454,5.623454
5900,2300,2100,13570000,2,16806,4203,1,246320000,246320000,6301,2100,4201,2100,0,1,2102,5421813,5.421813
5900,2300,2100,13570000,2,16806,4203,1,246320000,246320000,6301,2100,4201,2100,0,1,2102,5382026,5.382026
5900,2300,2100,13570000,2,16806,4203,1,246320000,246320000,6301,2100,4201,2100,0,1,2102,5562400,5.5624
5900,2300,2500,13570000,2,20006,5003,1,272560000,272560000,7501,2500,5001,2500,0,1,2502,6336328,6.336328
5900,2300,2500,13570000,2,20006,5003,1,272560000,272560000,7501,2500,5001,2500,0,1,2502,6734359,6.734359
5900,2300,2500,13570000,2,20006,5003,1,272560000,272560000,7501,2500,5001,2500,0,1,2502,6471481,6.471481
5900,2300,2500,13570000,2,20006,5003,1,272560000,272560000,7501,2500,5001,2500,0,1,2502,6782152,6.782152
5900,2300,2500,13570000,2,20006,5003,1,272560000,272560000,7501,2500,5001,2500,0,1,2502,6594470,6.59447
5900,2300,2500,13570000,2,20006,5003,1,272560000,272560000,7501,2500,5001,2500,0,1,2502,6584853,6.584853
5900,2300,2500,13570000,2,20006,5003,1,272560000,272560000,7501,2500,5001,2500,0,1,2502,6718068,6.718068
5900,2300,2900,13570000,2,23206,5803,1,298800000,298800000,8701,2900,5801,2900,0,1,2902,7343799,7.343799
5900,2300,2900,13570000,2,23206,5803,1,298800000,298800000,8701,2900,5801,2900,0,1,2902,7662141,7.662141
5900,2300,2900,13570000,2,23206,5803,1,298800000,298800000,8701,2900,5801,2900,0,1,2902,7353272,7.353272
5900,2300,2900,13570000,2,23206,5803,1,298800000,298800000,8701,2900,5801,2900,0,1,2902,7712500,7.7125
5900,2300,2900,13570000,2,23206,5803,1,298800000,298800000,8701,2900,5801,2900,0,1,2902,7451554,7.451554
5900,2300,2900,13570000,2,23206,5803,1,298800000,298800000,8701,2900,5801,2900,0,1,2902,7383697,7.383697
5900,2300,2900,13570000,2,23206,5803,1,298800000,298800000,8701,2900,5801,2900,0,1,2902,7632465,7.632465
5900,2300,3300,13570000,2,26406,6603,1,325040000,325040000,9901,3300,6601,3300,0,1,3302,8524462,8.524462
5900,2300,3300,13570000,2,26406,6603,1,325040000,325040000,9901,3300,6601,3300,0,1,3302,8869167,8.869167
5900,2300,3300,13570000,2,26406,6603,1,325040000,325040000,9901,3300,6601,3300,0,1,3302,8437595,8.437595
5900,2300,3300,13570000,2,26406,6603,1,325040000,325040000,9901,3300,6601,3300,0,1,3302,8879145,8.879145
5900,2300,3300,13570000,2,26406,6603,1,325040000,325040000,9901,3300,6601,3300,0,1,3302,8556273,8.556273
5900,2300,3300,13570000,2,26406,6603,1,325040000,325040000,9901,3300,6601,3300,0,1,3302,8541448,8.541448
5900,2300,3300,13570000,2,26406,6603,1,325040000,325040000,9901,3300,6601,3300,0,1,3302,8783277,8.783277
5900,2300,3700,13570000,2,29606,7403,1,351280000,351280000,11101,3700,7401,3700,0,1,3702,9500474,9.500474
5900,2300,3700,13570000,2,29606,7403,1,351280000,351280000,11101,3700,7401,3700,0,1,3702,9743008,9.743008
5900,2300,3700,13570000,2,29606,7403,1,351280000,351280000,11101,3700,7401,3700,0,1,3702,9343123,9.343123
5900,2300,3700,13570000,2,29606,7403,1,351280000,351280000,11101,3700,7401,3700,0,1,3702,9819115,9.819115
5900,2300,3700,13570000,2,29606,7403,1,351280000,351280000,11101,3700,7401,3700,0,1,3702,9399174,9.399174
5900,2300,3700,13570000,2,29606,7403,1,351280000,351280000,11101,3700,7401,3700,0,1,3702,9377364,9.377364
5900,2300,3700,13570000,2,29606,7403,1,351280000,351280000,11101,3700,7401,3700,0,1,3702,9689921,9.689921
5900,2300,4100,13570000,2,32806,8203,1,377520000,377520000,12301,4100,8201,4100,0,1,4102,10308584,10.308584
5900,2300,4100,13570000,2,32806,8203,1,377520000,377520000,12301,4100,8201,4100,0,1,4102,10874539,10.874539
5900,2300,4100,13570000,2,32806,8203,1,377520000,377520000,12301,4100,8201,4100,0,1,4102,10479285,10.479285
5900,2300,4100,13570000,2,32806,8203,1,377520000,377520000,12301,4100,8201,4100,0,1,4102,11012881,11.012881
5900,2300,4100,13570000,2,32806,8203,1,377520000,377520000,12301,4100,8201,4100,0,1,4102,10463404,10.463404
5900,2300,4100,13570000,2,32806,8203,1,377520000,377520000,12301,4100,8201,4100,0,1,4102,10525472,10.525472
5900,2300,4100,13570000,2,32806,8203,1,377520000,377520000,12301,4100,8201,4100,0,1,4102,10821370,10.82137
5900,2300,4500,13570000,2,36006,9003,1,403760000,403760000,13501,4500,9001,4500,0,1,4502,11489477,11.489477
5900,2300,4500,13570000,2,36006,9003,1,403760000,403760000,13501,4500,9001,4500,0,1,4502,11925380,11.92538
5900,2300,4500,13570000,2,36006,9003,1,403760000,403760000,13501,4500,9001,4500,0,1,4502,11517533,11.517533
